,cpi_id,lawmaker_id,lawmaker,state,body,district,employer_business_interest,industry,disclosure_report,party,Unnamed: 10
5856,576,12997575,Bobby Pierce,AR,SENATE,27,BOBBY PIERCE ENTERPRISES,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3925817-AR-PIERCE-BOBBY-J,Not in Open States,
5857,577,12997575,Bobby Pierce,AR,SENATE,27,SHERIDAN HARDWARE AND SUPPLIES,BUILDING MATERIALS & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/3925817-AR-PIERCE-BOBBY-J,Not in Open States,
5858,578,12997575,Bobby Pierce,AR,SENATE,27,TELEBOOTH INC.,TELECOM SERVICES & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/3925817-AR-PIERCE-BOBBY-J,Not in Open States,
5859,634,12997595,John Vines,AR,HOUSE,25,JERE LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925897-AR-VINES-JOHN-T,Not in Open States,
5860,635,12997595,John Vines,AR,HOUSE,25,JOHN T. VINES P.A.,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925897-AR-VINES-JOHN-T,Not in Open States,
5861,516,12997627,David Johnson,AR,SENATE,32,ARKANSAS COMMUNITY FOUNDATION,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3925720-AR-JOHNSON-DAVID,Not in Open States,
5862,434,12997654,Jeremy Gillam,AR,HOUSE,45,GILLAM FARMS OF ARKANSAS INC.,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925637-AR-GILLAM-JEREMY,Republican,
5863,435,12997654,Jeremy Gillam,AR,HOUSE,45,LEXMIN LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925637-AR-GILLAM-JEREMY,Republican,
5864,436,12997654,Jeremy Gillam,AR,HOUSE,45,SUNSET RIDGE RETREAT AND MEETING CENTER,LODGING & TOURISM,https://apps.publicintegrity.org/disclosure/documents/3925637-AR-GILLAM-JEREMY,Republican,
5865,656,12997660,Marshall Wright,AR,HOUSE,49,COLLIER-WRIGHT LLC,"BEER, WINE & LIQUOR",https://apps.publicintegrity.org/disclosure/documents/3925926-AR-WRIGHT-MARSHALL,Not in Open States,
5866,657,12997660,Marshall Wright,AR,HOUSE,49,MARSHALL WRIGHT PLLC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925926-AR-WRIGHT-MARSHALL,Not in Open States,
5867,452,12997724,Justin Harris,AR,HOUSE,81,GROWING GOD'S KINGDOM INC.,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925655-AR-HARRIS-JUSTIN-T,Not in Open States,
5868,705,12997768,Sally Gonzales,AZ,HOUSE,3,PASCUA YAQUI TRIBE,TRIBAL GOVERNMENTS,https://apps.publicintegrity.org/disclosure/documents/3926096-AZ-GONZALES-SALLY-ANN,Not in Open States,
5869,746,12997787,Bob Robson,AZ,HOUSE,18,ARIZONA STATE UNIVERSITY,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3926233-AZ-ROBSON-BOB,Not in Open States,
5870,747,12997787,Bob Robson,AZ,HOUSE,18,JOE BASELICE INC.,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3926233-AZ-ROBSON-BOB,Not in Open States,
5871,708,12997808,Gail Griffin,AZ,SENATE,14,SIERRA VISTA REALTY,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926104-AZ-GRIFFIN-GAIL,Republican,
5872,729,12997856,Robert Meza,AZ,SENATE,30,PSA BEHAVIORAL HEALTH,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926176-AZ-MEZA-ROBERT,Democratic,
5873,730,12997856,Robert Meza,AZ,SENATE,30,STAND FOR CHILDREN,PUBLIC EDUCATION POLICY,https://apps.publicintegrity.org/disclosure/documents/3926176-AZ-MEZA-ROBERT,Democratic,
5874,731,12997856,Robert Meza,AZ,SENATE,30,VISIONGATE,PHARMACEUTICALS & HEALTH PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3926176-AZ-MEZA-ROBERT,Democratic,
5875,684,12997863,Ken Clark,AZ,HOUSE,24,"KENNETH CLARK, PC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926032-AZ-CLARK-KEN,Democratic,
5876,1039,12997997,Daniel Nordberg,CO,HOUSE,14,GARDEN OF THE GODS CLUB AND RESORT,LODGING & TOURISM,https://apps.publicintegrity.org/disclosure/documents/4053268-CO-NORDBERG-DANIEL-PAUL,Not in Open States,
5877,921,12997998,Bill Cadman,CO,SENATE,12,ADVANTAGE MARKETING,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/4053263-CO-CADMAN-BILL-L,Not in Open States,
5878,1063,12998092,Ray Scott,CO,SENATE,7,GAS PRODUCTS CORPORATION,OIL & GAS,https://apps.publicintegrity.org/disclosure/documents/4053282-CO-SCOTT-RAY,Republican,
5879,1064,12998092,Ray Scott,CO,SENATE,7,SCOTT LAND DEVELOPMENT LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/4053282-CO-SCOTT-RAY,Republican,
5880,1065,12998092,Ray Scott,CO,SENATE,7,SKYLINE SPORTS CENTER,RECREATION & LIVE ENTERTAINMENT,https://apps.publicintegrity.org/disclosure/documents/4053282-CO-SCOTT-RAY,Republican,
5881,931,12998104,Donald Coram,CO,HOUSE,58,"CORAM BROTHERS, LLC",LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/4053231-CO-CORAM-DONALD-LEE,Not in Open States,
5882,932,12998104,Donald Coram,CO,HOUSE,58,"GOLD EAGLE MINING, INC.",MINING,https://apps.publicintegrity.org/disclosure/documents/4053231-CO-CORAM-DONALD-LEE,Not in Open States,
5883,933,12998104,Donald Coram,CO,HOUSE,58,INTEGRATED PRODUCTION RESOURCES,MINING,https://apps.publicintegrity.org/disclosure/documents/4053231-CO-CORAM-DONALD-LEE,Not in Open States,
5884,934,12998104,Donald Coram,CO,HOUSE,58,NUVEMCO LLC,MINING,https://apps.publicintegrity.org/disclosure/documents/4053231-CO-CORAM-DONALD-LEE,Not in Open States,
5885,935,12998104,Donald Coram,CO,HOUSE,58,THE COFFEE TRADER,FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/4053231-CO-CORAM-DONALD-LEE,Not in Open States,
5886,936,12998104,Donald Coram,CO,HOUSE,58,US URANIUM,MINING,https://apps.publicintegrity.org/disclosure/documents/4053231-CO-CORAM-DONALD-LEE,Not in Open States,
5887,937,12998104,Donald Coram,CO,HOUSE,58,WILD HORSE ENERGY,OIL & GAS,https://apps.publicintegrity.org/disclosure/documents/4053231-CO-CORAM-DONALD-LEE,Not in Open States,
5888,914,12998108,Paul J. Brown,CO,HOUSE,59,J. PAUL AND DEBBIE BROWN RANCH,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/4053251-CO-BROWN-J-PAUL,Not in Open States,
5889,915,12998108,Paul J. Brown,CO,HOUSE,59,MIKE CORN,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/4053251-CO-BROWN-J-PAUL,Not in Open States,
5890,916,12998108,Paul J. Brown,CO,HOUSE,59,TIM CLAYPOOLE,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/4053251-CO-BROWN-J-PAUL,Not in Open States,
5891,1201,12998148,Henry Genga,CT,HOUSE,10,CAPITOL REGION EDUCATION COUNCIL,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3926947-CT-GENGA-HENRY-J,Not in Open States,
5892,1203,12998148,Henry Genga,CT,HOUSE,10,TRAVELER'S INSURANCE CO.,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3926947-CT-GENGA-HENRY-J,Not in Open States,
5893,1229,12998202,Edwin Jutila,CT,HOUSE,37,CARRIER CORPORATION,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3927013-CT-JUTILA-EDWIN-J,Not in Open States,
5894,1183,12998216,Mae Flexer,CT,SENATE,29,EASTCONN NORTHWEST EARLY CHILDHOOD COUNCIL,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3926913-CT-FLEXER-MAE,Not in Open States,
5895,1228,12998231,Susan Johnson,CT,HOUSE,49,O'BRIEN AND JOHNSON ATTORNEYS AT LAW,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3927009-CT-JOHNSON-SUSAN-M,Not in Open States,
5896,1147,12998256,Jay Case,CT,HOUSE,63,RAR EXCAVATING,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3926841-CT-CASE-JAY-M,Not in Open States,
5897,1134,12998267,Cecilia Buck-Taylor,CT,HOUSE,67,"LAW OFFICES OF CECILIA BUCK-TAYLOR, F.C.",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3926804-CT-BUCK-TAYLOR-CECILIA,Not in Open States,
5898,1306,12998276,Rosa Rebimbas,CT,HOUSE,70,"LAW OFFICES OF ROSA C. REBIMBAS, LLC",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3927185-CT-REBIMBAS-ROSA-C,Not in Open States,
5899,1307,12998276,Rosa Rebimbas,CT,HOUSE,70,"R&L, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927185-CT-REBIMBAS-ROSA-C,Not in Open States,
5900,1136,12998278,Larry Butler,CT,HOUSE,72,"CAREER RESOURCES, INC",WELFARE/SOCIAL WORK,https://apps.publicintegrity.org/disclosure/documents/3926812-CT-BUTLER-LARRY-B,Not in Open States,
5901,1290,12998285,Selim Noujaim,CT,HOUSE,74,NOUJAIM TOOL CO.,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,https://apps.publicintegrity.org/disclosure/documents/3927149-CT-NOUJAIM-SELIM-G,Not in Open States,
5902,1099,12998301,Catherine Abercrombie,CT,HOUSE,83,COMPANY'S COMING CLEANING SERVICE,MISCELLANEOUS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926721-CT-ABERCROMBIE-CATHERINE-F,Not in Open States,
5903,1127,12998339,Mitch Bolinsky,CT,HOUSE,106,ALL-STAR DRIVER LLC,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3926791-CT-BOLINSKY-MITCH,Republican,
5904,1128,12998339,Mitch Bolinsky,CT,HOUSE,106,M-VISIONS INSIGHT LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3926791-CT-BOLINSKY-MITCH,Republican,
5905,1166,12998354,Stephen Dargan,CT,HOUSE,115,WEST HAVEN BOARD OF EDUCATION,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3926873-CT-DARGAN-STEPHEN,Not in Open States,
5906,1222,12998377,John Hennessy,CT,HOUSE,127,FEDERAL EXPRESS,AIR TRANSPORT,https://apps.publicintegrity.org/disclosure/documents/3926989-CT-HENNESSY-JOHN-F-JACK,Not in Open States,
5907,1249,12998414,Carlo Leone,CT,SENATE,27,"WORKPLACE, INC.",BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927061-CT-LEONE-CARLO-L,Democratic,
5908,1184,12998415,Olivia Floren,CT,HOUSE,149,DCF CAPITAL,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3926915-CT-FLOREN-OLIVIA-R-LIVVY,Not in Open States,
5909,1480,12998462,David Wilson,DE,HOUSE,35,WILSON'S AUCTION SALES INC,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/4053377-DE-WILSON-DAVID-L,Not in Open States,
5910,1401,12998468,Gerald Hocker,DE,SENATE,20,CEA-DAG ENTERPRISES LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/4053328-DE-HOCKER-GERALD-W,Not in Open States,
5911,1402,12998468,Gerald Hocker,DE,SENATE,20,COLLINS & HOCKER LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/4053328-DE-HOCKER-GERALD-W,Not in Open States,
5912,1403,12998468,Gerald Hocker,DE,SENATE,20,COMMERCIAL JOINT VENTURE LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/4053328-DE-HOCKER-GERALD-W,Not in Open States,
5913,1404,12998468,Gerald Hocker,DE,SENATE,20,G & E INC.,FOOD PROCESSING & SALES,https://apps.publicintegrity.org/disclosure/documents/4053328-DE-HOCKER-GERALD-W,Not in Open States,
5914,1405,12998468,Gerald Hocker,DE,SENATE,20,HOCKER'S GROCERY & DELI,FOOD PROCESSING & SALES,https://apps.publicintegrity.org/disclosure/documents/4053328-DE-HOCKER-GERALD-W,Not in Open States,
5915,1406,12998468,Gerald Hocker,DE,SENATE,20,HOCKER'S SUPERTHRIFT INC.,FOOD PROCESSING & SALES,https://apps.publicintegrity.org/disclosure/documents/4053328-DE-HOCKER-GERALD-W,Not in Open States,
5916,1579,12998496,Matt Gaetz,FL,HOUSE,4,"KEEFE, ANCHORS & GORDON, PA",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925081-FL-GAETZ-MATT,Not in Open States,
5917,1585,12998545,Audrey Gibson,FL,SENATE,9,TARA MANAGEMENT,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3932207-FL-GIBSON-AUDREY,Not in Open States,
5918,1586,12998545,Audrey Gibson,FL,SENATE,9,TERRELL HOGAN,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3932207-FL-GIBSON-AUDREY,Not in Open States,
5919,1488,12998606,Thad Altman,FL,SENATE,16,ASTRONAUTS MEMORIAL FOUNDATION,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3927340-FL-ALTMAN-THAD,Not in Open States,
5920,1490,12998606,Thad Altman,FL,SENATE,16,TARA MANAGEMENT,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927340-FL-ALTMAN-THAD,Not in Open States,
5921,1583,12998664,Andy Gardiner,FL,SENATE,13,ORLANDO HEALTH,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3925094-FL-GARDINER-ANDY,Not in Open States,
5922,1486,12998756,Ben Albritton,FL,HOUSE,56,ALBRITTON MANAGEMENT GROUP,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927335-FL-ALBRITTON-BEN,Republican,
5923,1487,12998756,Ben Albritton,FL,HOUSE,56,BENNY ALBRITTON GROVE SERVICE,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3927335-FL-ALBRITTON-BEN,Republican,
5924,1617,12998770,Arthenia Joyner,FL,SENATE,19,FLORIDA VANGUARD ATTORNEYS LLC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925167-FL-JOYNER-ARTHENIA-L,Not in Open States,
5925,1618,12998770,Arthenia Joyner,FL,SENATE,19,"PERSHING, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925167-FL-JOYNER-ARTHENIA-L,Not in Open States,
5926,1514,12998814,Jim Boyd,FL,HOUSE,71,BOYD GROUP,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927425-FL-BOYD-JIM,Republican,
5927,1515,12998814,Jim Boyd,FL,HOUSE,71,BOYD INSURANCE,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3927425-FL-BOYD-JIM,Republican,
5928,1533,12998849,Matt Caldwell,FL,HOUSE,79,"MAXWELL, HENDRY & SIMMONS",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3924962-FL-CALDWELL-MATT,Not in Open States,
5929,1689,12998859,Garrett Richter,FL,SENATE,23,FIRST NATIONAL BANK OF THE GULF COAST,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3925374-FL-RICHTER-GARRETT,Not in Open States,
5930,1591,12998864,Denise Grimsley,FL,SENATE,21,ADVENTIST HEALTH SYSTEM,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3925111-FL-GRIMSLEY-DENISE,Not in Open States,
5931,1592,12998864,Denise Grimsley,FL,SENATE,21,DECISION HR,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925111-FL-GRIMSLEY-DENISE,Not in Open States,
5932,1569,12999043,Erik Fresen,FL,HOUSE,114,"CIVICA, LLC",CONSTRUCTION SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925073-FL-FRESEN-ERIK,Not in Open States,
5933,1570,12999043,Erik Fresen,FL,HOUSE,114,NEIGHBORHOOD STRATEGIES,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925073-FL-FRESEN-ERIK,Not in Open States,
5934,1567,12999054,Anitere Flores,FL,SENATE,37,ACE FOUNDATION,PUBLIC EDUCATION POLICY,https://apps.publicintegrity.org/disclosure/documents/3925070-FL-FLORES-ANITERE,Not in Open States,
5935,1568,12999054,Anitere Flores,FL,SENATE,37,DORAL COLLEGE,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925070-FL-FLORES-ANITERE,Not in Open States,
5936,1766,12999106,Stephen Allison,GA,HOUSE,8,"ACORN ENTERPRISES, INC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925557-GA-ALLISON-STEPHEN,Not in Open States,
5937,1767,12999106,Stephen Allison,GA,HOUSE,8,"ALLISON FIRM, PC",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925557-GA-ALLISON-STEPHEN,Not in Open States,
5938,1768,12999106,Stephen Allison,GA,HOUSE,8,"BRASIL INVESTMENTS, LTD.",SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3925557-GA-ALLISON-STEPHEN,Not in Open States,
5939,1769,12999106,Stephen Allison,GA,HOUSE,8,CASADA CAPITOL COMPANY,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3925557-GA-ALLISON-STEPHEN,Not in Open States,
5940,1770,12999106,Stephen Allison,GA,HOUSE,8,MALID MARTIAND LTD.,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3925557-GA-ALLISON-STEPHEN,Not in Open States,
5941,1771,12999106,Stephen Allison,GA,HOUSE,8,"POWHATTAN MORTGAGE ASSOCIATES, INC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3925557-GA-ALLISON-STEPHEN,Not in Open States,
5942,1772,12999106,Stephen Allison,GA,HOUSE,8,"SCOTKNIGHT PROPERTIES, INC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3925557-GA-ALLISON-STEPHEN,Not in Open States,
5943,1886,12999136,Mark Hamilton,GA,HOUSE,24,APPLIED WISDOM LLC,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925816-GA-HAMILTON-MARK-D,Not in Open States,
5944,1887,12999136,Mark Hamilton,GA,HOUSE,24,"H&H STAFFING SERVICES, LLC",BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925816-GA-HAMILTON-MARK-D,Not in Open States,
5945,1853,12999141,Michael Dudgeon,GA,HOUSE,25,"HI-REZ STUDIOS, INC",COMPUTER EQUIPMENT & SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925735-GA-DUDGEON-MICHAEL-J,Not in Open States,
5946,2020,12999150,L. Don Parsons,GA,HOUSE,44,DON PARSONS COMMUNICATION,TELECOM SERVICES & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/3926019-GA-PARSONS-DON-L,Not in Open States,
5947,2077,12999163,Edwin Leonard Setzler,GA,HOUSE,35,CROFT AND ASSOCIATES ARCHITECTURE,CONSTRUCTION SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926087-GA-SETZLER-LEONARD-EDWIN,Not in Open States,
5948,1813,12999174,John Carson,GA,HOUSE,46,"SUNTRUST BANKS, INC",COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3925651-GA-CARSON-JOHN,Republican,
5949,1953,12999192,Margaret Kaiser,GA,HOUSE,59,KAISER DOUGH AND PIZZA CONCEPTS,FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3925925-GA-KAISER-MARGARET-D,Not in Open States,
5950,1954,12999192,Margaret Kaiser,GA,HOUSE,59,"TOMATILLO'S, INC",FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3925925-GA-KAISER-MARGARET-D,Not in Open States,
5951,1955,12999192,Margaret Kaiser,GA,HOUSE,59,"WILLEWE HOLDINGS, LLC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3925925-GA-KAISER-MARGARET-D,Not in Open States,
5952,1869,12999205,Virgil Fludd,GA,HOUSE,64,"THE CARVIR GROUP, INC",BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925774-GA-FLUDD-VIRGIL,Not in Open States,
5953,1815,12999210,David Casas,GA,HOUSE,107,BEREA SCHOOL OF MINISTRY,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925659-GA-CASAS-DAVID,Republican,
5954,1816,12999210,David Casas,GA,HOUSE,107,LUTHER RICE COLLEGE & SEMINARY,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925659-GA-CASAS-DAVID,Republican,
5955,1999,12999256,A. Howard Mosby,GA,HOUSE,83,GRADY HEALTH SYSTEM,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3925995-GA-MOSBY-HOWARD-A,Not in Open States,
5956,1982,12999258,Rahn Mayo,GA,HOUSE,84,"C.R. MAYO, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925969-GA-MAYO-RAHN,Not in Open States,
5957,1983,12999258,Rahn Mayo,GA,HOUSE,84,HONEYWELL,AIR TRANSPORT,https://apps.publicintegrity.org/disclosure/documents/3925969-GA-MAYO-RAHN,Not in Open States,
5958,2076,12999269,Valencia Seay,GA,SENATE,34,"TWIRL GIRLS, INC",RECREATION & LIVE ENTERTAINMENT,https://apps.publicintegrity.org/disclosure/documents/3926083-GA-SEAY-VALENCIA,Democratic,
5959,1929,12999307,Carolyn Hugley,GA,HOUSE,136,CAROLYN F. HUGLEY - STATE FARM INSURANCE,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3925880-GA-HUGLEY-CAROLYN-F,Democratic,
5960,2173,12999309,Charles Williams,GA,HOUSE,119,FIRST AMERICAN BANK,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3926196-GA-WILLIAMS-CHARLES-EDWARD,Not in Open States,
5961,2175,12999309,Charles Williams,GA,HOUSE,119,"WILL-O-WAR, LLC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926196-GA-WILLIAMS-CHARLES-EDWARD,Not in Open States,
5962,2047,12999314,Regina Quick,GA,HOUSE,117,"M3 PROPERTIES, LLC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926043-GA-QUICK-REGINA,Republican,
5963,2048,12999314,Regina Quick,GA,HOUSE,117,QDR LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926043-GA-QUICK-REGINA,Republican,
5964,2049,12999314,Regina Quick,GA,HOUSE,117,"REGINA M QUICK, PC",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3926043-GA-QUICK-REGINA,Republican,
5965,1855,12999336,Winfred Dukes,GA,HOUSE,154,"DUKES, EDWARD & DUKES, INC",GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3925741-GA-DUKES-WINFRED,Democratic,
5966,1863,12999343,James Epps,GA,HOUSE,144,EPPS BROTHERS INC,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3925762-GA-EPPS-JAMES-A-BUBBER,Not in Open States,
5967,1794,12999348,Ellis C. Black,GA,SENATE,8,AEB LLLP,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3925605-GA-BLACK-C-ELLIS,Not in Open States,
5968,1795,12999348,Ellis C. Black,GA,SENATE,8,ELLIS BLACK FARMS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925605-GA-BLACK-C-ELLIS,Not in Open States,
5969,1796,12999348,Ellis C. Black,GA,SENATE,8,LMB PARTNERS,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3925605-GA-BLACK-C-ELLIS,Not in Open States,
5970,2126,12999374,Darlene Taylor,GA,HOUSE,173,STILLWATER FARMS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3926142-GA-TAYLOR-DARLENE-K,Republican,
5971,2127,12999374,Darlene Taylor,GA,HOUSE,173,TAYLOR BENEFIT NEGOTIATORS,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3926142-GA-TAYLOR-DARLENE-K,Republican,
5972,2128,12999374,Darlene Taylor,GA,HOUSE,173,"TAYLOR BENEFIT RESOURCE, INC",BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926142-GA-TAYLOR-DARLENE-K,Republican,
5973,2227,12999438,Aaron Johanson,HI,HOUSE,31,OPPORTUNITY ENTERPRISES LLC,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3926269-HI-JOHANSON-AARON-LING,Not in Open States,
5974,2240,12999440,Sam Kong,HI,HOUSE,33,SAM'S CAB,MISCELLANEOUS TRANSPORT,https://apps.publicintegrity.org/disclosure/documents/3926290-HI-KONG-SAM,Not in Open States,
5975,2277,12999460,Maile Shimabukuro,HI,SENATE,21,LEGAL AID SOCIETY OF HAWAII,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3924963-HI-SHIMABUKURO-MAILE-S-L,Not in Open States,
5976,2397,12999470,Megan Jones Hess,IA,HOUSE,2,HEMPHILL LAW OFFICE,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925235-IA-HESS-JONES-MEGAN-LEE,Not in Open States,
5977,2409,12999526,David Jacoby,IA,HOUSE,74,STEM COORDINATOR,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925257-IA-JACOBY-DAVID-J,Not in Open States,
5978,2453,12999546,Dawn Pettengill,IA,HOUSE,75,BENTON COUNTY VOLUNTEER PROGRAM,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3925370-IA-PETTENGILL-DAWN-E,Not in Open States,
5979,2385,12999550,Christopher Hagenow,IA,HOUSE,43,"WHITAKER, HAGENOW & GUSTOFF",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925212-IA-HAGENOW-CHRISTOPHER-D,Not in Open States,
5980,2311,12999559,Robert Bacon,IA,HOUSE,48,RASMUSSEN-BACON FUNERAL HOME & CREMATORY,MISCELLANEOUS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925021-IA-BACON-ROBERT,Republican,
5981,2507,12999588,Jack Whitver,IA,SENATE,19,LAWYER,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925478-IA-WHITVER-JACK,Republican,
